gene_id	PC_0	PC_1	PC_2	PC_3	PC_4
ENSG00000168569	-0.020193236	-0.012801641	-0.038830213	-0.051348012	0.012448156
ENSG00000168575	-0.025228355	-0.012840856	-0.0390521	-0.05000112	0.02147728
ENSG00000168582	-0.03608291	-0.0139926085	-0.06663406	-0.1369492	0.0497885
ENSG00000168589	-0.035505608	-0.013924643	-0.064763725	-0.13182853	0.04746655
ENSG00000168591	-0.0049156593	-0.009073387	-0.04340027	-0.04913738	0.0075826156
ENSG00000168594	-0.0360719	-0.013990934	-0.066604696	-0.13683665	0.049728397
ENSG00000168610	0.13021131	-0.004178363	0.07029266	0.45211348	-0.08338237
ENSG00000168612	-0.032314286	-0.013807422	-0.06373143	-0.1255842	0.046053734
ENSG00000168615	-0.0142509695	-0.012935313	-0.048283063	-0.055919234	0.011433225
ENSG00000168619	-0.036083788	-0.013993044	-0.066647895	-0.1369824	0.049808692
ENSG00000168621	-0.036046732	-0.01397944	-0.06637562	-0.13588186	0.049113072
ENSG00000168631	-0.036052976	-0.013982017	-0.06636609	-0.1347333	0.053987473
ENSG00000168634	-0.03606815	-0.013991894	-0.06661776	-0.13676518	0.05017684
ENSG00000168646	-0.03375654	-0.013848943	-0.06347149	-0.122282155	0.04844984
ENSG00000168653	0.11275348	-0.0023110572	0.18547878	0.6978974	-0.2330777
ENSG00000168658	-0.036053006	-0.0139835365	-0.066451944	-0.13624187	0.049469784
ENSG00000168661	-0.03484479	-0.013848154	-0.06348506	-0.12627983	0.0451268
ENSG00000168671	-0.036067914	-0.01398722	-0.066017345	-0.13683936	0.049679656
ENSG00000168672	-0.01985142	-0.013677846	-0.05772333	-0.105840534	0.056218315
ENSG00000168675	-0.032633424	-0.013249131	-0.055121705	-0.09021044	0.021333009
ENSG00000168676	-0.036062	-0.013975247	-0.066532396	-0.13649857	0.049739905
ENSG00000168679	-0.016924338	-0.013492312	-0.055626817	-0.08613747	0.035109114
ENSG00000168685	-0.0099657485	-0.005535254	0.085214384	0.48290178	-0.30275318
ENSG00000168701	0.008241728	-0.011230982	0.0034669978	0.0722033	-0.013293806
ENSG00000168702	-0.031846136	-0.012321086	-0.032171607	0.032661047	-0.08080638
ENSG00000168703	-0.034410946	-0.013975639	-0.06634932	-0.13435996	0.055013042
ENSG00000168710	0.08393005	-0.010786041	0.00096516346	0.11064494	-0.031097224
ENSG00000168724	-0.013567726	-0.012592732	-0.03669325	-0.032491475	0.02666981
ENSG00000168734	-0.0023754328	-0.00968065	0.0102235675	0.18110263	-0.15919362
ENSG00000168743	-0.034473814	-0.013655584	-0.056021303	-0.090093695	0.10993819
ENSG00000168748	-0.03590019	-0.013990378	-0.066577375	-0.136752	0.049668323
ENSG00000168754	-0.03593807	-0.013035226	-0.06577428	-0.13368642	0.047881395
ENSG00000168757	-0.036083844	-0.013993086	-0.06664843	-0.13698405	0.049809348
ENSG00000168758	-0.03440853	-0.013650716	-0.06011793	-0.110703856	0.03351475
ENSG00000168763	-0.025867978	-0.01305422	-0.05304372	-0.09892537	0.035496023
ENSG00000168765	0.005792975	-0.01271269	-0.038383983	-0.04945042	0.00016012446
ENSG00000168769	-0.025394773	-0.012481488	-0.042934332	-0.039124854	-0.0014272683
ENSG00000168772	-0.032034103	-0.013925478	-0.062254265	-0.13333647	0.048846796
ENSG00000168778	-0.034644358	-0.013802179	-0.06270602	-0.1226879	0.042480838
ENSG00000168779	-0.035739582	-0.013866527	-0.06418309	-0.12544788	0.041471146
ENSG00000168781	-0.034205347	-0.013895979	-0.064957194	-0.13075437	0.047454357
ENSG00000168785	-0.031124882	0.024613142	-0.058052693	-0.10469999	0.032141216
ENSG00000168792	-0.033765513	-0.013758104	-0.061734434	-0.11881907	0.04074619
ENSG00000168795	-0.032141622	-0.013722063	-0.061009787	-0.117399484	0.03950079
ENSG00000168802	-0.031075068	-0.013845829	-0.063936286	-0.1262906	0.04481431
ENSG00000168803	-0.032242518	-0.013588866	-0.057719555	-0.11144802	0.036988184
ENSG00000168806	-0.0195933	-0.0137976445	-0.063415386	-0.1242819	0.043356813
ENSG00000168807	-0.0018636566	-0.012269087	-0.029828519	0.017431617	-0.0436784
ENSG00000168811	-0.03596879	-0.013950547	-0.065889955	-0.13388476	0.04848274
ENSG00000168813	-0.033890054	-0.013652891	-0.06013109	-0.11424593	0.03829096
ENSG00000168818	-0.018143093	-0.012694432	-0.04636844	-0.06949476	0.021079246
ENSG00000168824	-0.02925546	-0.013409798	-0.053826537	-0.08830475	0.02418694
ENSG00000168826	-0.029919023	-0.013821776	-0.06328721	-0.12545346	0.042883076
ENSG00000168827	-0.0228909	-0.012770037	-0.043182805	-0.056410246	0.014558461
ENSG00000168828	-0.036082815	-0.01399278	-0.06664203	-0.13695802	0.04979403
ENSG00000168830	-0.036081202	-0.013991832	-0.06650787	-0.13694651	0.049768455
ENSG00000168843	-0.036080882	-0.0139899105	-0.06662303	-0.1368902	0.04974576
ENSG00000168872	-0.023224004	-0.0133649735	-0.0547094	-0.09457658	0.034925107
ENSG00000168874	-0.033468645	-0.013716791	-0.061216015	-0.10989504	0.046899185
ENSG00000168875	-0.036082685	-0.0139928665	-0.06664228	-0.13696633	0.049801234
ENSG00000168876	-0.026376812	-0.01318112	-0.05171432	-0.08980301	0.026550492
ENSG00000168878	0.10963574	0.04584584	1.4601195	12.211733	23.146132
ENSG00000168883	0.010800435	-0.012169004	-0.03468364	-0.013113172	0.00097592484
ENSG00000168884	-0.026263366	-0.012884912	-0.045868497	-0.05368035	0.013195373
ENSG00000168887	-0.017348222	-0.012048018	-0.035464074	-0.029699298	0.00463703
ENSG00000168890	-0.025274748	-0.013323887	-0.049074143	-0.0765631	0.042390767
ENSG00000168894	0.018473195	-0.0070150597	0.04425044	0.17425738	-0.042096425
ENSG00000168899	-0.020482253	-0.0094674975	0.025315138	0.24273805	-0.18878017
ENSG00000168903	-0.03602842	-0.013966545	-0.06606425	-0.13496487	0.048681304
ENSG00000168904	-0.030967008	-0.013443384	-0.049274966	-0.10270092	0.039988305
ENSG00000168906	0.0582429	-0.006071315	0.10383218	0.5001737	-0.3197072
ENSG00000168907	-0.03363377	-0.013851925	-0.063107155	-0.112082824	0.08894102
ENSG00000168913	-0.035986662	-0.013967079	-0.066115335	-0.13485518	0.04851214
ENSG00000168916	-0.03418423	-0.013818198	-0.06172575	-0.122996636	0.047768313
ENSG00000168917	-0.033249546	-0.0135186305	-0.056919165	-0.0930157	0.02141872
ENSG00000168918	-0.03389341	-0.0130064115	-0.05411389	-0.085861504	0.020199766
ENSG00000168924	-0.021786502	-0.0127266245	-0.04692379	-0.068814315	0.026400153
ENSG00000168925	0.044934366	0.06823752	20.822134	-5.5981092	1.4510937
ENSG00000168928	0.009814197	0.032716587	11.813388	-3.248346	0.8498646
ENSG00000168930	-0.036082458	-0.013992426	-0.066634506	-0.13694173	0.049783695
ENSG00000168936	-0.020614106	-0.013689621	-0.059673112	-0.11396955	0.044143897
ENSG00000168938	-0.0081615	-0.011012135	0.0042328546	0.14055729	-0.07998121
ENSG00000168939	-0.072167703	-0.027986176	-0.133296945	-0.2739684599999999	0.09961898
ENSG00000168944	-0.033059273	-0.013577924	-0.058728166	-0.1075289	0.03319866
ENSG00000168952	-0.03320997	-0.013122464	-0.036918417	-0.063978046	-0.0025197116
ENSG00000168955	-0.03602243	-0.013963461	-0.06593769	-0.13458993	0.04838435
ENSG00000168958	0.019890992	-0.010691956	0.006977333	0.10103473	-0.05558546
ENSG00000168959	-0.03607988	-0.01399201	-0.06662899	-0.13690847	0.049760167
ENSG00000168961	-0.025452016	-0.011847427	-0.047194395	-0.056777768	0.003856365
ENSG00000168993	-0.035887312	-0.01395777	-0.06593008	-0.13402344	0.048147842
ENSG00000168994	-0.029566323	-0.0124065485	-0.034385532	0.009246804	-0.050064616
ENSG00000168995	-0.03553248	-0.013732305	-0.063116714	-0.12164265	0.040955763
ENSG00000169006	-0.036081742	-0.013992295	-0.066629454	-0.13691193	0.04976072
ENSG00000169016	-0.025014734	-0.013488468	-0.055853527	-0.09442592	0.02492357
ENSG00000169018	-0.018401692	-0.012708658	-0.0444612	-0.04922033	0.006116965
ENSG00000169019	-0.008527687	-0.012080721	-0.025701191	0.010821521	-0.025503965
ENSG00000169020	0.059031487	-0.0071080546	0.082278974	0.2707181	-0.046336435
ENSG00000169021	0.07992279	-0.0069196476	0.017260041	0.15943635	-0.09004804
ENSG00000169026	-0.034864902	-0.013762816	-0.062814355	-0.120267116	0.042705387
ENSG00000169031	-0.035178374	-0.01379945	-0.060205493	-0.12046645	0.048883937
ENSG00000169032	-0.0152950585	-0.012109705	-0.035742212	-0.010998916	-0.008657209
ENSG00000169035	-0.034752347	-0.0137762185	-0.06221829	-0.11981267	0.039633144
ENSG00000169045	0.016193684	-0.0015493477	0.08499914	0.3832341	-0.18688513
ENSG00000169047	-0.034465384	-0.013613259	-0.057556592	-0.10304298	0.027098726
ENSG00000169057	-0.018259289	-0.010655593	-0.033697937	-0.01805136	-0.00508345
ENSG00000169059	-0.03608206	-0.0139927985	-0.066640995	-0.13696355	0.04980429
ENSG00000169062	-0.016685074	-0.011910104	-0.0228969	0.020145053	-0.013644117
ENSG00000169064	-0.03606373	-0.013986574	-0.06635045	-0.13657752	0.0495583
ENSG00000169067	-0.036075514	-0.013989607	-0.06659011	-0.1367385	0.049650807
ENSG00000169071	-0.03558417	-0.013855765	-0.06401575	-0.12540828	0.04163039
ENSG00000169083	0.07406963	-0.0132198	-0.049843125	-0.052418742	-0.013129888
ENSG00000169085	-0.036076654	-0.013990701	-0.06659619	-0.13677137	0.049766473
ENSG00000169087	-0.028830012	-0.0132110715	-0.052975953	-0.08144042	0.016677458
ENSG00000169105	-0.034965295	-0.013744739	-0.06191687	-0.11673182	0.038394827
ENSG00000169116	-0.015478386	-0.01351301	-0.053097133	-0.08820031	0.06017894
ENSG00000169118	-0.025289545	-0.013236596	-0.0538058	-0.094064966	0.03212597
ENSG00000169122	-0.012065165	-0.013117955	-0.04897623	-0.053365063	-0.010720778
ENSG00000169126	-0.03606151	-0.013986437	-0.066495635	-0.13648619	0.049514014
ENSG00000169129	-0.0126709975	-0.013806145	-0.060352046	-0.12132477	0.039900877
ENSG00000169131	-0.032470435	-0.013600187	-0.056461528	-0.109560795	0.03853252
ENSG00000169136	-0.032793842	-0.013344073	-0.055603933	-0.0980924	0.03243614
ENSG00000169139	0.024520494	-0.01114915	-0.012957082	0.07318997	-0.041429833
ENSG00000169154	-0.03608081	-0.01399156	-0.06661554	-0.13687706	0.049744874
ENSG00000169155	-0.023673091	-0.012267993	-0.03658745	-0.009182525	-0.0042155012
ENSG00000169169	-0.03581859	-0.013915234	-0.06508267	-0.12981771	0.04495904
ENSG00000169174	-0.035850395	-0.013943993	-0.06525005	-0.12932064	0.062478937
ENSG00000169180	-0.02283675	-0.012112067	-0.035963584	-0.026467316	0.014505582
ENSG00000169181	-0.036076974	-0.013989863	-0.06659433	-0.13673227	0.04965519
ENSG00000169184	-0.035463575	-0.013766355	-0.06214827	-0.11638567	0.035027824
ENSG00000169188	-0.014733091	-0.005130889	-0.0595925	-0.10889715	0.037440207
ENSG00000169189	0.029012874	-0.011206552	0.009433827	0.059669748	-0.043633915
ENSG00000169193	-0.024697293	-0.013542523	-0.056565065	-0.09885661	0.034092784
ENSG00000169194	-0.03599575	-0.013967623	-0.066238105	-0.13520779	0.04870352
ENSG00000169203	-0.035921786	-0.013832597	-0.065445445	-0.1327644	0.047499932
ENSG00000169208	-0.036076576	-0.013991913	-0.066618584	-0.13691068	0.049774747
ENSG00000169213	-0.03519281	-0.013967745	-0.0661749	-0.13513955	0.04870172
ENSG00000169214	-0.03607892	-0.013991507	-0.0666097	-0.13685313	0.04973237
ENSG00000169217	0.0042555933	-0.012820084	-0.040071435	-0.046876334	0.01173365
ENSG00000169218	-0.035900813	-0.013935609	-0.06549782	-0.13159786	0.045895148
ENSG00000169220	-0.025356697	-0.013354711	-0.054470386	-0.097271144	0.027793165
ENSG00000169221	-0.024122233	-0.0134427855	-0.05762431	-0.103752434	0.03604795
ENSG00000169223	0.20508991	-0.0052860687	0.17367199	0.5050219	-0.22007267
ENSG00000169224	-0.035951048	-0.013918841	-0.06598341	-0.13419446	0.048116494
ENSG00000169228	-0.02486041	-0.013230839	-0.04933287	-0.086509034	0.022223014
ENSG00000169230	0.038757578	-0.0072203055	0.090867385	0.28153574	-0.11383408
ENSG00000169231	-0.034134004	-0.013510898	-0.054976992	-0.097943015	0.023756422
ENSG00000169239	-0.032294907	-0.013258556	-0.05283287	-0.084673345	0.019509196
ENSG00000169241	-0.009311609	-0.011871752	-0.023133922	0.0039616483	0.03662469
ENSG00000169242	0.06929453	-0.009695374	0.043315127	0.28342146	0.06372062
ENSG00000169245	-0.034309246	-0.013366459	-0.053997803	-0.07905972	0.020033423
ENSG00000169246	-0.03600603	-0.01396544	-0.06628438	-0.13577104	0.049291484
ENSG00000169247	-0.03601982	-0.013962404	-0.06632675	-0.13574214	0.049092684
ENSG00000169248	-0.0359464	-0.013938751	-0.061844178	-0.1344028	0.04837737
ENSG00000169249	-0.03267321	-0.013292398	-0.052239604	-0.08886767	0.030511359
ENSG00000169251	-0.00593607	-0.012145146	-0.026412856	-0.00035977465	-0.025207577
ENSG00000169252	-0.029341264	-0.012428512	-0.03475377	-0.005201668	0.00834743
ENSG00000169255	-0.035383765	-0.0135777965	-0.061414745	-0.11869465	0.039135594
ENSG00000169258	-0.035979968	-0.013980698	-0.06645873	-0.13615724	0.04943818
ENSG00000169271	-0.036046255	-0.013981092	-0.06644188	-0.13619918	0.049345516
ENSG00000169282	-0.033739105	-0.013690061	-0.059012152	-0.11118388	0.036015294
ENSG00000169288	-0.024587162	-0.012914456	-0.03735172	-0.074541226	0.029790435
ENSG00000169291	-0.035327807	-0.013783343	-0.06257642	-0.117997274	0.045497004
ENSG00000169297	-0.036065765	-0.013987833	-0.0665402	-0.13649485	0.049455628
ENSG00000169299	-0.015204456	-0.012948725	-0.04962956	-0.07082648	0.016789842
ENSG00000169302	-0.035551902	-0.013785515	-0.061789345	-0.115994446	0.035736095
ENSG00000169306	-0.03600197	-0.013960956	-0.06609295	-0.13454597	0.048238624
ENSG00000169313	-0.03592814	-0.013901335	-0.06560822	-0.1324107	0.04692648
ENSG00000169314	-0.036040746	-0.013979846	-0.06640308	-0.1360161	0.049238678
ENSG00000169327	-0.035567544	-0.013987038	-0.06658055	-0.13667752	0.049605828
ENSG00000169330	-0.036021054	-0.013976065	-0.06604398	-0.13602355	0.04920001
ENSG00000169340	-0.036010347	-0.013991909	-0.06660577	-0.13695674	0.04978953
ENSG00000169344	-0.036070507	-0.013906307	-0.065565586	-0.13690642	0.049631704
ENSG00000169347	0.018071858	0.04106598	13.931471	-3.800859	0.99123675
ENSG00000169359	-0.011236117	-0.013521025	-0.052120235	-0.104994744	0.038811583
ENSG00000169371	-0.014749513	-0.013108306	-0.04922043	-0.07125654	0.018838199
ENSG00000169372	-0.011016106	-0.009670345	-0.04705128	-0.063068174	0.01975831
ENSG00000169375	-0.016829323	-0.012002902	-0.039043814	-0.032544598	-0.0032514017
ENSG00000169379	-0.02609757	-0.012825786	-0.04305804	-0.029136661	-0.0036319606
ENSG00000169385	-0.034542494	-0.012691714	-0.058637496	-0.102368586	0.029910425
ENSG00000169393	-0.03608321	-0.013991569	-0.06664291	-0.1369664	0.049798604
ENSG00000169397	-0.036037922	-0.013950479	-0.06641721	-0.13603637	0.049263135
ENSG00000169398	0.0023934408	-0.012399859	-0.03148975	-0.00483378	-0.0018213338
ENSG00000169402	-0.036062617	-0.013991068	-0.06660246	-0.13690543	0.04976597
ENSG00000169403	-0.034427177	-0.013178987	-0.05636844	-0.092847675	0.024725256
ENSG00000169410	-0.025796626	-0.013325611	-0.053899027	-0.09014967	0.022014724
ENSG00000169413	-0.031324953	-0.012115625	-0.042021636	-0.031834766	-0.010664221
ENSG00000169418	-0.032986544	-0.0131168775	-0.04850734	-0.04643489	0.024867896
ENSG00000169427	-0.036078952	-0.013990939	-0.066611886	-0.13687755	0.049759813
ENSG00000169429	0.27613178	0.038725358	0.7168925	3.3240676	-1.9286433
ENSG00000169432	-0.035697725	-0.013802678	-0.06314018	-0.123968475	0.051293645
ENSG00000169435	-0.034707554	-0.013798614	-0.059403073	-0.121765204	0.045692053
ENSG00000169436	-0.036058683	-0.013979338	-0.06641577	-0.13627285	0.049710084
ENSG00000169439	-0.004393922	-0.007979451	0.065011956	0.4412873	-0.3317227
ENSG00000169442	-0.012292246	-0.005238169	0.0727986	0.43175468	-0.2795542
ENSG00000169446	-0.017260075	-0.013307853	-0.053827267	-0.08746883	0.023213172
ENSG00000169469	0.021815667	-0.008541617	0.058661435	0.32795337	-0.21222742
ENSG00000169474	-0.02391655	-0.012349413	-0.02417852	-0.00031187368	-0.027793456
ENSG00000169484	-0.036083695	-0.0139930025	-0.066644	-0.13698086	0.049807437
ENSG00000169488	-0.03608383	-0.013993062	-0.066644534	-0.1369857	0.04981028
ENSG00000169490	0.010411417	-0.012378815	-0.033289105	-0.0020183448	-0.02013418
ENSG00000169495	-0.03559031	-0.013957927	-0.06613117	-0.13467987	0.04853896
ENSG00000169499	-0.022877857	-0.013001561	-0.05071357	-0.07086718	0.01064297
ENSG00000169504	0.03699524	-0.00652462	0.007862356	0.17881857	-0.13372552
ENSG00000169507	-0.0351136	-0.013930285	-0.06497881	-0.13240868	0.047253188
ENSG00000169508	-0.015228061	-0.0061889603	0.05631567	0.3783823	-0.25047627
ENSG00000169509	-0.030690653	-0.013834673	-0.06294855	-0.123071045	0.04185752
ENSG00000169515	-0.035666145	-0.01386358	-0.062171414	-0.12564307	0.044540774
ENSG00000169519	-0.019948354	-0.013503972	-0.055617888	-0.09816259	0.031354893
ENSG00000169548	-0.03607644	-0.013990327	-0.06659048	-0.13670012	0.04958812
ENSG00000169550	-0.034607932	-0.013832484	-0.062565744	-0.12119755	0.05289278
ENSG00000169551	-0.036080807	-0.0139916465	-0.066633016	-0.13692242	0.04978793
ENSG00000169554	-0.024734786	-0.0067586577	0.010799929	0.21015832	-0.17423491
ENSG00000169562	-0.008640425	-0.013949731	-0.05356115	-0.13886316	0.05457282
ENSG00000169564	0.030981498	0.0023650196	0.018229745	0.15336323	-0.03878795
ENSG00000169567	0.115552485	0.0038182172	0.32100153	1.1560848	-0.3508828
ENSG00000169570	-0.03005675	-0.013825195	-0.06359364	-0.12817323	0.04991944
ENSG00000169575	-0.036042072	-0.01397671	-0.066383876	-0.13599962	0.049246274
ENSG00000169583	-0.029670497	-0.013185044	-0.053414337	-0.069795266	0.080171004
ENSG00000169592	-0.033895984	-0.0137198735	-0.06129726	-0.12092467	0.046856437
ENSG00000169594	-0.03529787	-0.013828482	-0.063253745	-0.12191989	0.03947769
ENSG00000169598	-0.03136979	-0.0138313575	-0.06360843	-0.12632328	0.044378508
ENSG00000169599	-0.0041614077	-0.011760573	-0.013527895	0.037738737	-0.018248918
ENSG00000169604	-0.029782662	-0.012743946	-0.04099628	-0.014076262	-0.014345802
ENSG00000169605	-0.03603993	-0.013987297	-0.06650178	-0.13649994	0.049521986
ENSG00000169607	-0.03557385	-0.013545002	-0.06516395	-0.13115646	0.04697108
ENSG00000169609	-0.02302771	-0.012820228	-0.04637781	-0.06344176	0.022664761
ENSG00000169612	-0.0224239	-0.013177832	-0.0492324	-0.07484832	0.022947133
ENSG00000169618	-0.036069218	-0.013987625	-0.06656264	-0.13661683	0.04959357
ENSG00000169621	-0.03368747	-0.013803197	-0.06267257	-0.12651153	0.043522477
ENSG00000169627	-0.035270855	-0.013908451	-0.06529538	-0.13227805	0.04849779
ENSG00000169629	-0.03554808	-0.013916726	-0.0652248	-0.13148344	0.046695374
ENSG00000169635	-0.034776565	-0.013733368	-0.0619639	-0.11787399	0.03884841
ENSG00000169641	-0.022256099	-0.012029584	-0.029289657	0.015759965	-0.040625207
ENSG00000169660	-0.033366833	-0.013336021	-0.041193407	-0.09776782	0.032156087
ENSG00000169676	-0.03606948	-0.013988641	-0.06655666	-0.13657814	0.04952674
ENSG00000169679	-0.035546437	-0.013440963	-0.063918866	-0.12518911	0.048128612
ENSG00000169682	-0.034732353	-0.013859898	-0.064542696	-0.12833679	0.044960648
ENSG00000169683	-0.034322545	-0.013810141	-0.06270411	-0.12663405	0.047340494
ENSG00000169684	-0.03591291	-0.013963491	-0.06591021	-0.13465427	0.048938632
ENSG00000169688	-0.03607946	-0.013992819	-0.06664061	-0.13696367	0.049800385
ENSG00000169689	-0.007171446	-0.011577724	-0.022024944	0.04116024	0.03714243
ENSG00000169692	-0.019535646	-0.012442114	-0.021717066	0.02497341	0.187042
ENSG00000169696	-0.024347179	-0.013482801	-0.056420587	-0.09957087	0.04715903
ENSG00000169704	-0.03604264	-0.01156914	-0.06647308	-0.13619544	0.049337815
ENSG00000169710	-0.02239948	-0.012826162	-0.03995787	0.05178064	0.33556125
ENSG00000169714	0.569877	0.026567994	0.5047325	1.963935	-0.98982304
ENSG00000169715	0.17218852	-0.0081665935	0.09674816	0.4190929	-0.13709262
ENSG00000169717	-0.0360834	-0.013992858	-0.06664258	-0.13696507	0.049798448
ENSG00000169718	-0.015939157	-0.012430517	-0.034024652	-0.056419343	0.033061687
ENSG00000169727	0.037152898	-0.009911255	-0.020987643	0.007845271	-0.015888382
ENSG00000169733	-0.03198417	-0.012887069	-0.052924767	-0.10609987	0.038795184
ENSG00000169738	0.16461815	-0.0041659283	0.06434761	0.4036499	0.18865818
ENSG00000169740	-0.010578995	-0.013021141	-0.037736982	-0.057558965	0.01445812
ENSG00000169744	-0.032449935	-0.012897064	-0.04446346	-0.040867005	0.0031831942
ENSG00000169750	-0.03516627	-0.013952612	-0.0657857	-0.13338104	0.05068722
